Date,SPX Index,HSI Index,AAXJ US Equity,USGG2YR Index,USGG10YR Index,EURUSD Curncy,GBPUSD Curncy,USDJPY Curncy,AUDUSD Curncy,USDKRW Curncy,USDTWD Curncy,USDPHP Curncy,USDIDR Curncy,USDINR Curncy,USDMYR Curncy,USDSGD Curncy,USDTHB Curncy,CLA Comdty,XAU Curncy
11/26/2021,4594.62,23995.72,83.39,0.4659,1.6034,1.1612,1.3687,114.01,12/30/1899,1174.2,27.807,50.025,14378,75.0188,4.233,1.3478,33.577,62.92,1792.04
11/29/2021,4655.27,23954.58,83.52,0.4244,1.5262,1.1554,1.35,113.76,12/30/1899,1181.35,27.799,49.939,14314,74.9975,4.2298,1.3511,33.522,59.06,1818.36
11/30/2021,4567,23635.95,83.29,0.4008,1.4513,1.1567,1.3498,113.41,12/30/1899,1180.25,27.815,49.948,14288,74.6563,4.2073,1.3502,33.485,60.26,1824.18
12/1/2021,4513.04,23420.76,83.36,0.4426,1.4897,1.1587,1.3563,113.23,12/30/1899,1182.6,27.771,50.19,14249,74.7375,4.2205,1.3476,33.405,57.53,1831.92
12/2/2021,4577.1,23475.5,84.28,0.4208,1.4358,1.1593,1.3557,112.87,12/30/1899,1185.95,27.836,50.048,14221,74.42,4.2265,1.3474,33.28,57.86,1849.6
12/3/2021,4538.43,23192.63,83.01,0.5129,1.5493,1.1479,1.3405,113.91,12/30/1899,1183.95,27.82,50.03,14227,74.3375,4.209,1.3529,33.195,58.31,1862.11
12/6/2021,4591.67,22744.86,83.81,0.5129,1.5493,1.1451,1.3372,114.06,12/30/1899,1181,27.809,50.236,14228,74.2588,4.213,1.3542,33.505,59.44,1864.9
12/7/2021,4686.75,22971.33,85.2,0.5115,1.5613,1.1445,1.3414,113.89,12/30/1899,1191,27.789,50.448,14253,74.5575,4.2,1.3526,33.655,60.74,1862.84
12/8/2021,4701.21,23102.33,85.67,0.5157,1.6145,1.1368,1.3416,114.12,12/30/1899,1192.55,27.733,50.987,14268,74.36,4.1955,1.3533,33.63,62.53,1850.63
12/9/2021,4667.45,23193.64,85.33,0.5179,1.6335,1.132,1.343,114.82,12/30/1899,1192.25,27.708,50.99,14253,74.4987,4.1835,1.3569,33.415,62.98,1867.48
12/10/2021,4712.02,23223.76,85.37,0.4979,1.5889,1.1319,1.3487,114.08,12/30/1899,1187.75,27.681,50.998,14266,74.3062,4.1805,1.3557,33.37,62.16,1858.94
12/13/2021,4668.97,23280.56,82.58,0.5021,1.5855,1.1371,1.3494,114.26,12/30/1899,1186.5,27.669,51.298,14303,74.0375,4.1805,1.3563,33.2,62.1,1845.73
12/14/2021,4634.09,23086.54,82.37,0.5067,1.5462,1.129,1.3451,113.99,12/30/1899,1186.8,27.681,50.955,14358,73.9125,4.1778,1.3613,33.22,62.02,1804.65
12/15/2021,4709.85,23112.01,81.95,0.5842,1.6236,1.1237,1.3397,114.88,12/30/1899,1188.1,27.622,51.18,14393,73.9175,4.166,1.3644,33.095,61.96,1789.16
12/16/2021,4668.67,23397.67,81.81,0.6142,1.6651,1.1248,1.3378,115.14,12/30/1899,1186.4,27.623,51.355,14358,73.885,4.1727,1.3653,33.13,61.37,1788.61
12/17/2021,4620.64,23274.75,81.35,0.6398,1.6341,1.1199,1.3328,115.43,12/30/1899,1188.9,27.615,51.31,14308,74.1537,4.187,1.3684,33.025,60.99,1788.85
12/20/2021,4568.02,23289.84,80.18,0.6398,1.6341,1.1209,1.3322,115.36,12/30/1899,1191.85,27.646,51.155,14303,74.2425,4.1943,1.3676,32.885,59.78,1802.59
12/21/2021,4649.23,22907.25,81.72,0.498,1.4731,1.1317,1.3337,113.38,12/30/1899,1194.05,27.688,51.205,14318,74.5825,4.214,1.3718,32.96,58.98,1784.6
12/22/2021,4696.56,23072.86,82.08,0.4843,1.4987,1.1291,1.3315,113.53,12/30/1899,1196.95,27.66,51.055,14295,74.4313,4.2085,1.3685,32.98,60.25,1774.52
12/23/2021,4725.79,23493.38,82.48,0.565,1.4443,1.1338,1.3299,113.17,12/30/1899,1200.55,27.68,51.112,14297,74.51,4.2005,1.3656,33.055,59.8,1781.73
12/27/2021,4791.19,23746.54,82.7,0.5513,1.4037,1.132,1.3279,112.78,12/30/1899,1201.55,27.662,51.248,14318,74.4275,4.1905,1.3652,32.963,60.38,1768.74
12/28/2021,4786.35,23739.06,82.51,0.6126,1.4443,1.1301,1.3305,113.11,12/30/1899,1199,27.638,51.478,14338,74.5675,4.1853,1.3694,33.195,61.51,1783.29
12/29/2021,4793.06,24402.17,82.16,0.5873,1.343,1.1315,1.3236,112.8,12/30/1899,1194.85,27.619,51.497,14363,74.7762,4.176,1.3717,33.355,61.32,1778.67
12/30/2021,4778.73,24429.77,83.15,0.6312,1.4342,1.1285,1.3264,113.48,12/30/1899,1190.55,27.593,51.36,14338,75.0688,4.1783,1.3687,33.295,61.88,1784.13
12/31/2021,4766.18,24383.32,82.7,0.6892,1.4733,1.1267,1.3244,113.6,12/30/1899,1187.85,27.614,51.385,14338,75.04,4.1827,1.3664,33.21,61.95,1782.99
1/3/2022,4796.56,24218.03,83.29,0.6815,1.5212,1.1343,1.3204,113.67,12/30/1899,1187.3,27.642,51.3,14343,74.6225,4.194,1.3617,33.202,60.6,1775.33
1/4/2022,4793.54,24112.78,82.95,0.6877,1.499,1.1293,1.3221,113.49,12/30/1899,1192.6,27.628,51.255,14351,74.8013,4.1895,1.365,33.162,61.74,1782.84
1/5/2022,4700.58,24127.85,81.57,0.6543,1.4837,1.1313,1.3273,113.44,12/30/1899,1190.15,27.695,51.303,14353,74.84,4.1855,1.3649,32.998,62.47,1786.67
1/6/2022,4696.05,24952.35,81.96,0.6324,1.4156,1.1284,1.3217,113.54,12/30/1899,1191.4,27.688,51.335,14386,74.86,4.189,1.3678,33.03,62.17,1770.85
1/7/2022,4677.03,24965.55,82.73,0.6568,1.4411,1.1259,1.3231,113.7,12/30/1899,1192.15,27.712,51.23,14388,74.6963,4.1902,1.3701,32.935,62.48,1776.92
1/10/2022,4670.29,24656.46,82.68,0.6631,1.4565,1.1289,1.3262,114.04,12/30/1899,1194.05,27.742,50.975,14383,74.7487,4.1905,1.3653,32.735,62.29,1799.35
1/11/2022,4713.07,24243.61,84.33,0.6128,1.4106,1.133,1.3323,113.67,12/30/1899,1196.1,27.801,51.048,14358,74.8075,4.1955,1.3643,32.632,61.91,1798.11
1/12/2022,4726.35,24289.9,85.6,0.6376,1.4021,1.124,1.3245,113.63,12/30/1899,1198.55,27.825,51.05,14378,74.95,4.1895,1.3677,32.7,63.05,1790.93
1/13/2022,4659.03,23807,84.48,0.6317,1.4225,1.1279,1.3207,113.61,12/30/1899,1197.75,27.834,51.125,14380,75.3775,4.1855,1.3668,32.528,62.99,1789.27
1/14/2022,4662.85,23550.08,84.36,0.6665,1.4617,1.1285,1.3262,114.1,12/30/1899,1202.5,27.836,51.39,14397,75.6013,4.184,1.3642,32.357,63.15,1803.67
1/18/2022,4577.11,23802.26,83.03,0.6606,1.4515,1.1326,1.3352,114.1,12/30/1899,1205.9,27.819,51.495,14393,75.3387,4.1792,1.362,32.175,63.65,1808.81
1/19/2022,4532.76,24573.29,83.18,0.6881,1.4927,1.1327,1.3408,114.39,12/30/1899,1206.5,27.819,51.353,14358,75.0762,4.1842,1.3584,32.17,64.4,1810.26
1/20/2022,4482.73,24579.55,84,0.6881,1.4927,1.1319,1.3386,114.38,12/30/1899,1197.05,27.845,51.252,14343,75.11,4.185,1.3589,32.167,64.62,1812.13
1/21/2022,4397.94,24329.49,82.6,0.6987,1.4756,1.1328,1.3441,114.87,12/30/1899,1200.4,27.868,51.333,14353,74.6625,4.1838,1.3569,32.408,65.59,1806.18
1/24/2022,4410.13,24829.99,81.59,0.75,1.4807,1.131,1.3434,114.82,12/30/1899,1198.15,27.889,51.36,14328,74.515,4.1832,1.354,32.253,65.98,1804.71
1/25/2022,4356.45,24924.35,81.29,0.7461,1.5496,1.1349,1.349,114.95,12/30/1899,1196.3,27.887,51.382,14303,74.875,4.1902,1.3523,32.557,65.6,1814.67
1/26/2022,4349.93,24906.66,80.11,0.7244,1.5083,1.1325,1.3499,115.08,12/30/1899,1196.6,27.864,51.29,14258,74.5663,4.1895,1.3524,32.51,66.48,1829.2
1/27/2022,4326.51,24556.57,78.76,0.7322,1.5101,1.137,1.3532,115.08,12/30/1899,1198.5,27.866,51.338,14318,75.6537,4.186,1.349,32.675,66.92,1801.45
1/28/2022,4431.85,24355.71,78.98,0.7678,1.628,1.1297,1.348,115.32,12/30/1899,1193.75,27.821,51.357,14328,75.2925,4.1847,1.3539,32.6,66.56,1814.6
1/31/2022,4515.55,24718.9,81.65,0.7599,1.6473,1.1287,1.353,116.16,12/30/1899,1199.95,27.877,51.39,14328,75.3425,4.1877,1.3552,32.688,66.29,1810.44
2/1/2022,4546.54,24792.77,82.03,0.8256,1.7052,1.1314,1.3557,116.11,12/30/1899,1197.65,27.879,51.46,14366,75.7125,4.1858,1.3577,32.618,66.75,1791.16
2/2/2022,4589.38,24327.71,81.93,0.8656,1.7211,1.1297,1.3532,115.83,12/30/1899,1197.2,28.025,51.115,14338,75.91,4.1803,1.3608,32.68,66.86,1796.55
2/3/2022,4477.44,24170.07,81.07,0.8621,1.762,1.136,1.3588,115.56,12/30/1899,1195.75,28.021,51.35,14383,76.1675,4.185,1.3557,32.972,67.08,1801.68
2/4/2022,4500.53,23520,81.52,0.8944,1.7603,1.1326,1.3577,115.2,12/30/1899,1191.95,28.025,51.28,14367,76.9662,4.1842,1.3564,33.167,67.95,1821.6
2/7/2022,4483.87,23660.28,81.3,0.8825,1.7357,1.1367,1.3635,115.3,12/30/1899,1192.6,28.068,51.235,14337,76.9125,4.2052,1.3505,33.065,68.31,1826.15
2/8/2022,4521.54,22901.56,81.92,0.9189,1.7428,1.1442,1.37,114.64,12/30/1899,1193.55,28.06,51.43,14384,76.5638,4.2023,1.3458,33.15,68.82,1822.54
2/9/2022,4587.18,22767.18,83.32,0.8929,1.7041,1.1455,1.3706,114.2,12/30/1899,1202.5,28.111,51.495,14388,76.3075,4.1993,1.3456,33.292,68.4,1817.94
2/10/2022,4504.08,22713.02,82.69,0.9668,1.7841,1.1411,1.3675,114.19,12/30/1899,1201.75,28.257,51.742,14408,76.5938,4.1932,1.3477,33.387,69.73,1819.23
2/11/2022,4418.64,22761.71,81.39,0.9668,1.7841,1.1408,1.3647,114.63,12/30/1899,1202.5,28.369,52.165,14398,76.5663,4.1953,1.3484,33.525,70.14,1813.74
2/14/2022,4401.67,22343.92,80.66,1.0425,1.8735,1.1325,1.3596,114.61,12/30/1899,1206,28.443,52.3,14348,76.6113,4.188,1.3505,33.382,70.77,1840.54
2/15/2022,4471.07,22467.34,82.35,1.0572,1.8646,1.1343,1.3612,114.33,12/30/1899,1204.65,28.326,52.23,14282,76.265,4.1778,1.3481,33.232,70.92,1839.29
2/16/2022,4475.01,21905.29,82.76,1.0249,1.804,1.1312,1.36,114.11,12/30/1899,1214.15,28.396,52.168,14303,75.805,4.1788,1.3473,33.325,69.19,1835.38
2/17/2022,4380.26,21057.63,82.01,1.0014,1.7581,1.1344,1.3553,113.68,12/30/1899,1227,28.522,52.29,14333,76.125,4.1823,1.3448,33.537,69.75,1843.06
2/18/2022,4348.87,20765.87,81.33,0.971,1.7706,1.1326,1.3488,113.95,12/30/1899,1237.4,28.618,52.485,14330,76.1862,4.186,1.3464,33.515,69.73,1848.02
2/22/2022,4304.76,20627.71,80.06,1.0174,1.7689,1.1301,1.3501,113.88,12/30/1899,1228.4,28.623,52.41,14312,76.3037,4.1888,1.3443,33.59,70.06,1819.59
2/23/2022,4225.5,20890.26,79.19,1.1504,1.8637,1.124,1.3463,114.64,12/30/1899,1231.7,28.44,52.33,14303,76.3725,4.1955,1.347,33.612,71.21,1797.43
2/24/2022,4288.7,20553.79,78.15,1.1882,1.7994,1.1145,1.3383,115.37,12/30/1899,1241.85,28.353,52.155,14342,76.2063,4.206,1.3528,33.57,72.07,1791.53
2/25/2022,4384.65,19531.66,79.39,1.1623,1.7694,1.1151,1.3401,115.26,12/30/1899,1242.8,28.481,52.35,14340,76.165,4.2067,1.3551,33.772,70.57,1797.17
2/28/2022,4373.94,18415.08,78.62,1.1787,1.7767,1.1235,1.3447,115.11,12/30/1899,1235.7,28.539,52.36,14357,75.9875,4.198,1.3513,33.675,69.36,1801.19
3/1/2022,4306.26,20087.5,77.91,1.1651,1.7875,1.1272,1.3522,114.71,12/30/1899,1214.35,28.556,52.452,14347,75.9075,4.1962,1.3483,33.298,68.85,1806.8
3/2/2022,4386.54,21501.23,78.03,1.1535,1.7751,1.1305,1.3577,114.46,12/30/1899,1208.25,28.597,52.395,14352,75.7862,4.195,1.3472,33.257,70.43,1804.85
3/3/2022,4363.49,21412.4,76.85,1.1959,1.8306,1.144,1.3598,114.97,12/30/1899,1216.35,28.613,52.323,14341,75.545,4.2045,1.3439,33.463,73.39,1808.28
3/4/2022,4328.87,21221.34,75.19,1.3099,1.9085,1.1449,1.3531,115.26,12/30/1899,1218.6,28.766,52.148,14363,75.3275,4.2172,1.3458,33.513,73.86,1820.47
3/7/2022,4201.09,21889.28,72.26,1.2903,1.9159,1.1442,1.3536,115.1,12/30/1899,1213.9,28.775,52.125,14364,75.76,4.2235,1.3435,33.415,76.17,1825.92
3/8/2022,4170.7,22154.08,72.38,1.3414,1.9632,1.1415,1.3543,115.55,12/30/1899,1218.75,28.563,52.09,14343,75.96,4.2257,1.3451,33.505,75.43,1833.36
3/9/2022,4277.88,21945.95,74.4,1.3644,1.9415,1.1425,1.3535,115.52,12/30/1899,1218.75,28.626,52.028,14369,75.905,4.2095,1.3418,33.615,72.7,1826.85
3/10/2022,4259.52,21404.88,72.83,1.5786,2.0294,1.1428,1.3557,116.01,12/30/1899,1227.2,28.699,51.755,14368,75.96,4.2165,1.3447,33.57,69.83,1858.76
3/11/2022,4204.31,21684.97,71.14,1.4997,1.9371,1.135,1.3564,115.42,12/30/1899,1219.6,28.761,51.668,14355,76.1362,4.2135,1.3471,33.665,70.62,1871.18
3/14/2022,4173.11,21927.63,69.43,1.5744,1.9875,1.1307,1.3528,115.54,12/30/1899,1209.6,28.838,51.37,14347,76.18,4.204,1.3471,33.745,72.65,1853.61
3/15/2022,4262.45,22232.03,69.55,1.5774,2.0434,1.1359,1.3538,115.61,12/30/1899,1211.9,28.914,51.208,14357,76.2637,4.2035,1.3457,33.757,70.7,1869.8
3/16/2022,4357.86,21996.85,75.88,1.5208,2.0382,1.1373,1.3586,115.52,12/30/1899,1215.5,29.065,51.435,14359,76.5062,4.2125,1.3439,33.823,71.4,1898.43
3/17/2022,4411.67,22039.55,75.24,1.4662,1.9615,1.1361,1.3616,114.94,12/30/1899,1214.45,29.157,51.418,14362,76.21,4.22,1.3432,33.94,70.02,1898.43
3/18/2022,4463.12,22502.31,76.58,1.4654,1.9286,1.1322,1.3589,115.01,12/30/1899,1212.7,29.075,51.588,14366,76.1588,4.209,1.346,34.037,72.49,1906.29
3/21/2022,4461.18,22080.52,74.94,1.4654,1.9286,1.1311,1.3602,114.74,12/30/1899,1218.35,28.996,52.045,14363,76.485,4.2137,1.3463,34.215,72.43,1898.64
3/22/2022,4511.61,21808.98,76.36,1.5491,1.939,1.1325,1.3585,115.08,12/30/1899,1219.3,29.121,52.12,14363,76.695,4.2195,1.3455,34.32,74.2,1909.01
3/23/2022,4456.24,21872.01,75.52,1.6016,1.9912,1.1307,1.3544,115.01,12/30/1899,1225.5,29.199,52.033,14344,76.58,4.221,1.3461,34.458,73.97,1903.89
3/24/2022,4520.16,21208.3,75.91,1.5797,1.9633,1.1192,1.338,115.53,12/30/1899,1233.3,29.235,52.268,14354,76.5262,4.231,1.3554,34.252,74.82,1889.34
3/25/2022,4543.06,21319.13,75.1,1.5697,1.9617,1.1268,1.3409,115.55,12/30/1899,1236.2,29.263,52.463,14344,76.4888,4.232,1.3533,34.507,73.1,1908.99
3/28/2022,4575.52,21374.37,75.42,1.4323,1.825,1.1219,1.342,115,12/30/1899,1227.25,29.201,52.483,14356,76.4325,4.2315,1.3549,34.07,74.2,1945.28
3/29/2022,4631.6,21518.08,76.77,1.3407,1.7275,1.1125,1.3325,114.92,12/30/1899,1224.45,29.264,52.368,14344,76.515,4.2305,1.3579,34.345,72.77,1928.72
3/30/2022,4602.45,21027.76,76.51,1.512,1.8767,1.1119,1.3406,115.52,12/30/1899,1229.8,29.358,52.33,14357,76.4212,4.2355,1.3542,34.61,72.67,1935.95
3/31/2022,4530.41,20944.67,75.03,1.53,1.8405,1.1066,1.3348,115.46,12/30/1899,1234.2,29.306,52.415,14458,76.2625,4.2555,1.3562,34.54,73.42,1970.7
4/1/2022,4545.86,20682.22,76.3,1.4759,1.7307,1.0928,1.323,114.82,12/30/1899,1236.6,29.392,52.265,14411,76.93,4.2823,1.3604,34.62,73.67,1998.11
4/4/2022,4582.64,20638.52,77.92,1.5503,1.7734,1.0854,1.3104,115.32,12/30/1899,1235.9,29.517,52.12,14422,77.4637,4.289,1.3619,34.72,76.89,2050.76
4/5/2022,4525.12,19869.34,76.49,1.5987,1.8456,1.0899,1.3102,115.67,12/30/1899,1238.5,29.475,52.255,14497,77.32,4.325,1.3658,34.783,77.7,1991.83
4/6/2022,4481.15,19934.71,75.35,1.6798,1.9531,1.1076,1.3181,115.83,12/30/1899,1239,29.523,52.193,14558,77.2425,4.357,1.3584,34.52,76.74,1996.98
4/7/2022,4500.21,19946.36,74.68,1.6963,1.9864,1.0986,1.3086,116.14,12/30/1899,1249.5,29.521,52.375,14557,77.425,4.3555,1.3594,34.61,75.51,1988.46
4/8/2022,4488.28,20276.17,74.71,1.748,1.9917,1.0912,1.3037,117.29,12/30/1899,1250.85,29.5,52.495,14558,77.445,4.3577,1.3629,34.555,76.58,1950.88
4/11/2022,4412.53,21089.39,73.37,1.8609,2.133,1.094,1.3002,118.19,12/30/1899,1265.25,29.667,52.395,14597,77.5638,4.3643,1.3669,34.263,76.71,1917.94
4/12/2022,4397.45,21101.89,73.14,1.8491,2.1437,1.0956,1.3042,118.3,12/30/1899,1272.4,29.742,52.497,14613,77.5825,4.3538,1.3658,34.177,75.83,1927.29
4/13/2022,4446.59,20869.52,74.28,1.9379,2.1849,1.1035,1.3149,118.73,12/30/1899,1255.85,29.705,52.38,14650,77.7275,4.3488,1.3588,34.147,76.45,1942.89
4/14/2022,4392.59,20793.4,73.29,1.9138,2.1706,1.1091,1.3149,118.6,12/30/1899,1265.45,29.697,52.283,14688,77.5462,4.3665,1.3536,34.23,76.99,1921.62
4/18/2022,4391.69,20001.96,72.87,1.9362,2.1494,1.1051,1.3178,119.17,12/30/1899,1267.9,29.829,52.482,14733,77.52,4.3845,1.3566,34.195,76.34,1935.91
4/19/2022,4462.21,19633.69,72.69,2.1153,2.2896,1.1016,1.3169,119.47,12/30/1899,1265.95,29.804,52.457,14652,77.5887,4.3828,1.3577,34.153,75.8,1921.69
4/20/2022,4459.45,19824.57,72.24,2.1641,2.3825,1.1029,1.3262,120.8,12/30/1899,1273.3,29.812,52.493,14674,77.525,4.3775,1.3566,34.077,73.71,1943.86
4/21/2022,4393.66,19380.34,70.92,2.0961,2.2917,1.1004,1.3205,121.15,12/30/1899,1273.65,29.723,52.436,14658,77.5775,4.394,1.3579,34.217,73.78,1957.69
4/22/2022,4271.78,19898.77,70.54,2.1387,2.3718,1.0997,1.3187,122.35,12/30/1899,1276.1,29.705,52.455,14633,77.5712,4.3987,1.3575,34.335,75.03,1958.29
4/25/2022,4296.12,19950.21,69.99,2.2696,2.4731,1.0983,1.3182,122.05,12/30/1899,1275.3,29.76,52.46,14577,77.5425,4.3907,1.3581,34.35,73.2,1922.8
4/26/2022,4175.2,20602.52,68.5,2.3277,2.4585,1.0985,1.3088,123.86,12/30/1899,1288.5,29.654,52.225,14558,77.6375,4.3973,1.3611,34.3,72.33,1919.43
4/27/2022,4183.96,20644.28,69.39,2.3646,2.3944,1.1086,1.3093,122.88,12/30/1899,1284.15,29.619,52.27,14583,77.5287,4.4045,1.3562,34.47,72.48,1932.87
4/28/2022,4287.5,20120.68,70.41,2.3063,2.3488,1.1159,1.3134,121.83,12/30/1899,1284.15,29.613,52.33,14483,77.6138,4.3892,1.3526,34.52,72.04,1937.44
4/29/2022,4131.93,20717.24,70.92,2.3345,2.338,1.1067,1.3138,121.7,12/30/1899,1274.95,29.54,52.357,14438,77.6325,4.3898,1.3545,34.485,72.13,1925.68
5/2/2022,4155.38,20470.06,71.01,2.4564,2.3822,1.1043,1.3114,122.52,12/30/1899,1266.65,29.49,52.41,14452,77.6313,4.3965,1.357,34.76,71.47,1932.73
5/3/2022,4175.48,20112.1,71.59,2.4221,2.3951,1.0972,1.3116,122.79,12/30/1899,1277.3,29.339,52.335,14457,77.71,4.3945,1.3566,34.83,71.77,1923.6
5/4/2022,4300.17,20171.27,72.28,2.5139,2.5469,1.0905,1.3074,123.6,12/30/1899,1268.15,29.122,52.318,14493,77.7363,4.394,1.3594,34.978,71.87,1925.35
5/5/2022,4146.87,20116.2,69.57,2.4714,2.5975,1.0896,1.3069,123.8,12/30/1899,1264.4,29.045,52.389,14563,77.765,4.3792,1.3598,35.035,73.69,1931.86
5/6/2022,4123.34,20697.36,68.61,2.4595,2.6578,1.0879,1.3075,123.95,12/30/1899,1266.35,29.272,52.487,14550,77.8412,4.366,1.3614,35.097,74,1947.54
5/9/2022,3991.24,21123.93,66.52,2.5115,2.7,1.0877,1.3025,124.34,12/30/1899,1264.5,29.379,52.791,14681,78.0387,4.377,1.3636,35.228,74.05,1953.52
5/10/2022,4001.05,21415.2,67.01,2.4975,2.7801,1.0884,1.303,125.37,12/30/1899,1267.6,29.408,52.866,14698,78.005,4.3835,1.3651,35.29,71.69,1966.76
5/11/2022,3935.18,21294.94,66.49,2.4054,2.7213,1.0828,1.3001,125.38,12/30/1899,1256.35,29.51,52.872,14743,78.0725,4.3892,1.3641,35.302,71.51,1977.8
5/12/2022,3930.08,21082.13,66.21,2.3481,2.6987,1.0888,1.3117,125.62,12/30/1899,1239.15,29.521,52.959,14768,78.075,4.3888,1.3624,35.478,74.71,1973.71
5/13/2022,4023.89,21653.9,68.1,2.4539,2.8275,1.0828,1.3071,125.88,12/30/1899,1237.5,29.519,52.921,14823,78.0762,4.3938,1.3569,35.51,74.33,1978.24
5/16/2022,4008.01,21531.67,67.72,2.4539,2.8275,1.081,1.306,126.46,12/30/1899,1252.5,29.578,52.96,14833,77.98,4.3945,1.357,35.482,74.45,1978.91
5/17/2022,4088.85,22014.59,69.66,2.448,2.8527,1.0782,1.3019,126.99,12/30/1899,1242.4,29.734,52.985,14812,78.0825,4.3932,1.3619,35.307,74.54,1950.09
5/18/2022,3923.68,21869.05,67.99,2.5915,2.9361,1.0788,1.2998,128.91,12/30/1899,1257.4,29.702,53.295,14868,78.3862,4.402,1.3678,35.107,75.01,1957.77
5/19/2022,3900.79,21806.18,69.06,2.5753,2.832,1.0853,1.3068,127.86,12/30/1899,1253.8,29.743,53.246,14838,78.3125,4.4175,1.3631,35.2,73.96,1951.62
5/20/2022,3901.36,21067.58,69.37,2.6822,2.9095,1.0834,1.303,128.38,12/30/1899,1256.7,29.736,53.451,14848,78.3438,4.4215,1.3637,35.353,74.69,1931.6
5/23/2022,3973.75,21067.99,69.77,2.6672,2.8987,1.079,1.2839,128.5,12/30/1899,1268.55,29.724,53.478,14803,78.3475,4.4123,1.3711,35.635,74.19,1897.83
5/24/2022,3941.48,21308.21,68.27,2.6257,2.8198,1.0713,1.2741,128.14,12/30/1899,1283.95,29.744,53.745,14837,78.7688,4.4032,1.3743,35.658,75.21,1905.51
5/25/2022,3978.73,20845.43,68.59,2.4773,2.7205,1.0638,1.2574,127.23,12/30/1899,1286.45,29.71,54.073,14850,78.9662,4.4032,1.3791,35.823,75.52,1886.1
5/26/2022,4057.84,21075,69.69,2.591,2.8318,1.0557,1.2545,128.43,12/30/1899,1290.35,29.788,54.265,14898,78.9725,4.4,1.3812,36.085,75.88,1894.45
5/27/2022,4158.24,21163.91,70.57,2.6173,2.8224,1.0499,1.2457,130.85,12/30/1899,1286.25,29.781,54.49,14938,79.0412,4.3965,1.3868,36.145,76.08,1896.93
5/31/2022,4132.15,21559.59,71.69,2.7146,2.9336,1.0545,1.2574,129.7,12/30/1899,1287.65,29.728,54.675,14968,78.9512,4.4055,1.3834,36.018,76.06,1863.02
6/1/2022,4101.23,21008.34,71.11,2.7312,2.9807,1.0507,1.2492,130.16,12/30/1899,1292.2,29.606,54.99,14988,79.3587,4.406,1.3864,36.175,75.45,1868.12
6/2/2022,4176.82,21273.87,72.49,2.7824,2.9712,1.0521,1.2499,130.14,12/30/1899,1293.65,29.653,54.795,14997,79.3038,4.4025,1.3843,36.307,75.69,1881.22
6/3/2022,4108.54,21719.06,71.14,2.6421,2.9344,1.0622,1.2631,129.09,12/30/1899,1297.55,29.674,54.75,14996,79.1775,4.4045,1.3742,36.515,76.41,1877.18
6/6/2022,4121.43,22229.52,71.86,2.7034,3.0365,1.0542,1.2362,130.2,12/30/1899,1301.55,29.721,55.074,14977,79.2525,4.397,1.3846,36.607,76.22,1883.81
6/7/2022,4160.68,22418.97,72.21,2.7308,3.1265,1.0551,1.2348,130.56,12/30/1899,1298.4,29.767,54.975,14973,79.4375,4.3993,1.3852,36.612,75.87,1854.17
6/8/2022,4115.77,21996.89,72.8,2.5938,3.0338,1.0561,1.2332,130.29,12/30/1899,1286.5,29.75,55.08,14988,79.6025,4.4085,1.3907,36.612,77.69,1838.27
6/9/2022,4017.82,21859.79,70.73,2.6124,2.9908,1.0529,1.2316,130.45,12/30/1899,1283.65,29.775,55.075,14988,79.635,4.4075,1.3908,36.662,78.58,1852.4
6/10/2022,3900.86,21830.35,70.13,2.6371,2.9207,1.0513,1.2251,129.97,12/30/1899,1299.5,29.811,55.255,14993,79.8788,4.4137,1.3896,36.915,79.4,1821.82
6/13/2022,3749.63,21853.07,67.81,2.5592,2.8479,1.038,1.2202,128.34,12/30/1899,1298.8,29.788,55.693,14993,79.88,4.4193,1.3963,36.7,78.86,1811.79
6/14/2022,3735.48,21586.66,68.87,2.578,2.9185,1.0412,1.2262,129.22,12/30/1899,1297.25,29.79,56.07,14982,79.98,4.4245,1.3929,36.623,79.52,1824.14
6/15/2022,3789.99,21643.58,69.62,2.5698,2.8822,1.0434,1.2319,129.16,12/30/1899,1296.85,29.821,55.935,14978,79.95,4.4275,1.3918,36.688,78.6,1815.16
6/16/2022,3666.77,21725.78,67.56,2.7003,2.986,1.055,1.2493,129.38,12/30/1899,1300.3,29.898,55.993,14988,79.9888,4.4262,1.385,36.807,78.2,1816.6
6/17/2022,3674.84,21124.2,67.96,2.6694,2.884,1.0464,1.2341,128.23,12/30/1899,1306.6,29.85,56.375,15033,79.9512,4.4388,1.392,36.01,79.49,1841.85
6/21/2022,3764.79,20844.74,69.2,2.6073,2.837,1.0588,1.2467,127.79,12/30/1899,1299.95,29.885,56.275,15018,79.8537,4.437,1.3811,36.13,77.06,1846.5
6/22/2022,3759.89,20797.95,67.94,2.5807,2.7811,1.0564,1.248,127.88,12/30/1899,1300.4,29.95,56.155,14998,79.7363,4.4443,1.3804,36.28,76.91,1853.59
6/23/2022,3795.73,20751.21,68.43,2.6204,2.8514,1.0691,1.2588,127.9,12/30/1899,1303.9,29.917,56.415,14997,79.7813,4.4493,1.3734,36.03,75.55,1866.45
6/24/2022,3911.74,20297.72,70.1,2.4787,2.7506,1.0736,1.2532,126.83,12/30/1899,1312.25,29.909,56.368,15012,79.9025,4.454,1.3719,35.57,72.87,1853.46
